run,dataset,nin,nout,m,ftrain,ftest
49,cancer,24,2,15,0.9462117719379131,0.962413594470046
50,cancer,24,2,15,0.9561262132445113,0.9814016460612107
1,cancer,29,2,20,0.9529042386185244,0.962413594470046
2,cancer,29,2,20,0.9529042386185244,0.9876420454545455
3,cancer,29,2,20,0.9625321153297174,0.9687892376681615
4,cancer,29,2,20,0.9462117719379131,0.9687892376681615
5,cancer,29,2,20,0.9590278340582254,0.9814016460612107
6,cancer,29,2,20,0.9530793361396359,0.975117975117975
7,cancer,29,2,20,0.9564444444444444,0.975284090909091
8,cancer,29,2,20,0.9530793361396359,0.9687892376681615
9,cancer,29,2,20,0.9625321153297174,0.975117975117975
10,cancer,29,2,20,0.9593354246543511,0.9876420454545455
11,cancer,29,2,20,0.9564444444444444,0.975117975117975
12,cancer,29,2,20,0.9561262132445113,0.975117975117975
13,cancer,29,2,20,0.9593354246543511,0.975117975117975
14,cancer,29,2,20,0.9496692551049756,0.9814016460612107
15,cancer,29,2,20,0.9591836734693877,0.975117975117975
16,cancer,29,2,20,0.9496692551049756,0.9814016460612107
17,cancer,29,2,20,0.959483165477876,0.975117975117975
18,cancer,29,2,20,0.959483165477876,0.975117975117975
19,cancer,29,2,20,0.959483165477876,0.9938409259849208
20,cancer,29,2,20,0.9559605982168536,0.975117975117975
21,cancer,29,2,20,0.9530793361396359,0.9559891598915989
22,cancer,29,2,20,0.9562874678846702,0.975117975117975
23,cancer,29,2,20,0.9593354246543511,0.9876420454545455
24,cancer,29,2,20,0.9590278340582254,0.9814016460612107
25,cancer,29,2,20,0.9530793361396359,0.975117975117975
26,cancer,29,2,20,0.9625321153297174,0.9814016460612107
27,cancer,29,2,20,0.9625321153297174,0.9814016460612107
28,cancer,29,2,20,0.9530793361396359,0.9814016460612107
29,cancer,29,2,20,0.9494748998520337,0.9687892376681615
30,cancer,29,2,20,0.9559605982168536,0.9814016460612107
31,cancer,29,2,20,0.9529042386185244,0.9814016460612107
32,cancer,29,2,20,0.9500428204396232,0.9938409259849208
33,cancer,29,2,20,0.9527244239133371,0.975117975117975
34,cancer,29,2,20,0.9625321153297174,0.9814016460612107
35,cancer,29,2,20,0.9625321153297174,0.9814016460612107
36,cancer,29,2,20,0.9529042386185244,0.975117975117975
37,cancer,29,2,20,0.9530793361396359,0.962413594470046
38,cancer,29,2,20,0.9561262132445113,0.9876420454545455
39,cancer,29,2,20,0.9593354246543511,0.9876420454545455
40,cancer,29,2,20,0.9468232476249208,0.9814016460612107
41,cancer,29,2,20,0.9559605982168536,0.9814016460612107
42,cancer,29,2,20,0.9593354246543511,0.975117975117975
43,cancer,29,2,20,0.959483165477876,0.9814016460612107
44,cancer,29,2,20,0.962393897066724,0.9814016460612107
45,cancer,29,2,20,0.9655915131690663,0.9814016460612107
46,cancer,29,2,20,0.9527244239133371,0.975117975117975
47,cancer,29,2,20,0.9529042386185244,0.9687892376681615
48,cancer,29,2,20,0.9561262132445113,0.9814016460612107
49,cancer,29,2,20,0.9591836734693877,0.975117975117975
50,cancer,29,2,20,0.9622519413287316,0.9814016460612107
1,cancer,34,2,25,0.9562874678846702,0.9814016460612107
2,cancer,34,2,25,0.9591836734693877,0.9876420454545455
3,cancer,34,2,25,0.9561262132445113,0.975117975117975
4,cancer,34,2,25,0.9562874678846702,0.9687892376681615
5,cancer,34,2,25,0.9654631083202512,0.9687892376681615
6,cancer,34,2,25,0.9591836734693877,0.9814016460612107
7,cancer,34,2,25,0.9529042386185244,0.9814016460612107
8,cancer,34,2,25,0.9593354246543511,0.975117975117975
9,cancer,34,2,25,0.959483165477876,0.9814016460612107
10,cancer,34,2,25,0.9593354246543511,0.9814016460612107
11,cancer,34,2,25,0.9593354246543511,0.9814016460612107
12,cancer,34,2,25,0.9655915131690663,0.9687892376681615
13,cancer,34,2,25,0.9654631083202512,0.9687892376681615
14,cancer,34,2,25,0.9654631083202512,0.9687892376681615
15,cancer,34,2,25,0.959483165477876,0.975117975117975
16,cancer,34,2,25,0.9591836734693877,0.9814016460612107
17,cancer,34,2,25,0.9591836734693877,0.9814016460612107
18,cancer,34,2,25,0.9591836734693877,0.975117975117975
19,cancer,34,2,25,0.9591836734693877,0.9814016460612107
20,cancer,34,2,25,0.9559605982168536,0.975117975117975
21,cancer,34,2,25,0.9562874678846702,0.9814016460612107
22,cancer,34,2,25,0.9593354246543511,0.9814016460612107
23,cancer,34,2,25,0.9498585294222985,0.9814016460612107
24,cancer,34,2,25,0.9654631083202512,0.9814016460612107
25,cancer,34,2,25,0.962393897066724,0.9814016460612107
26,cancer,34,2,25,0.9593354246543511,0.975117975117975
27,cancer,34,2,25,0.9593354246543511,0.9814016460612107
28,cancer,34,2,25,0.962393897066724,0.9814016460612107
29,cancer,34,2,25,0.9591836734693877,0.9814016460612107
30,cancer,34,2,25,0.9498585294222985,0.9814016460612107
31,cancer,34,2,25,0.959483165477876,0.9876420454545455
32,cancer,34,2,25,0.9593354246543511,0.9815227779547626
33,cancer,34,2,25,0.9557905373705294,0.975117975117975
34,cancer,34,2,25,0.9530793361396359,0.9814016460612107
35,cancer,34,2,25,0.9625321153297174,0.9814016460612107
36,cancer,34,2,25,0.9561262132445113,0.9814016460612107
37,cancer,34,2,25,0.9591836734693877,0.9814016460612107
38,cancer,34,2,25,0.9654631083202512,0.975117975117975
39,cancer,34,2,25,0.9500428204396232,0.9814016460612107
40,cancer,34,2,25,0.9529042386185244,0.9814016460612107
41,cancer,34,2,25,0.9529042386185244,0.9876420454545455
42,cancer,34,2,25,0.9591836734693877,0.9687892376681615
43,cancer,34,2,25,0.9559605982168536,0.975117975117975
44,cancer,34,2,25,0.9527244239133371,0.975117975117975
45,cancer,34,2,25,0.9655915131690663,0.975117975117975
46,cancer,34,2,25,0.962393897066724,0.9687892376681615
47,cancer,34,2,25,0.9561262132445113,0.9687892376681615
48,cancer,34,2,25,0.9625321153297174,0.9814016460612107
49,cancer,34,2,25,0.9590278340582254,0.9814016460612107
50,cancer,34,2,25,0.9625321153297174,0.975117975117975
1,cancer,39,2,30,0.9622519413287316,0.962413594470046
2,cancer,39,2,30,0.9655915131690663,0.975117975117975
3,cancer,39,2,30,0.9593354246543511,0.9876420454545455
4,cancer,39,2,30,0.9593354246543511,0.9814016460612107
5,cancer,39,2,30,0.9562874678846702,0.975117975117975
6,cancer,39,2,30,0.9625321153297174,0.975117975117975
7,cancer,39,2,30,0.9530793361396359,0.9814016460612107
8,cancer,39,2,30,0.959483165477876,0.9876420454545455
9,cancer,39,2,30,0.962393897066724,0.975117975117975
10,cancer,39,2,30,0.9591836734693877,0.975117975117975
11,cancer,39,2,30,0.9654631083202512,0.9815227779547626
12,cancer,39,2,30,0.9564444444444444,0.975117975117975
13,cancer,39,2,30,0.9591836734693877,0.9814016460612107
14,cancer,39,2,30,0.9593354246543511,0.9814016460612107
15,cancer,39,2,30,0.9593354246543511,0.975284090909091
16,cancer,39,2,30,0.9625321153297174,0.9814016460612107
17,cancer,39,2,30,0.9654631083202512,0.9876420454545455
18,cancer,39,2,30,0.9562874678846702,0.975117975117975
19,cancer,39,2,30,0.9654631083202512,0.9876420454545455
20,cancer,39,2,30,0.9655915131690663,0.975117975117975
21,cancer,39,2,30,0.9561262132445113,0.9814016460612107
22,cancer,39,2,30,0.959483165477876,0.9814016460612107
23,cancer,39,2,30,0.9593354246543511,0.9814016460612107
24,cancer,39,2,30,0.9622519413287316,0.9495139997098505
25,cancer,39,2,30,0.9654631083202512,0.975117975117975
26,cancer,39,2,30,0.9559605982168536,0.975117975117975
27,cancer,39,2,30,0.962393897066724,0.9814016460612107
28,cancer,39,2,30,0.9529042386185244,0.975117975117975
29,cancer,39,2,30,0.9625321153297174,0.975117975117975
30,cancer,39,2,30,0.9625321153297174,0.9814016460612107
31,cancer,39,2,30,0.9625321153297174,0.9814016460612107
32,cancer,39,2,30,0.9593354246543511,0.9815227779547626
33,cancer,39,2,30,0.9562874678846702,0.9814016460612107
34,cancer,39,2,30,0.9625321153297174,0.9814016460612107
35,cancer,39,2,30,0.9625321153297174,0.975117975117975
36,cancer,39,2,30,0.9625321153297174,0.9687892376681615
37,cancer,39,2,30,0.9593354246543511,0.9687892376681615
38,cancer,39,2,30,0.9559605982168536,0.9814016460612107
39,cancer,39,2,30,0.962393897066724,0.9814016460612107
40,cancer,39,2,30,0.9562874678846702,0.9814016460612107
41,cancer,39,2,30,0.962393897066724,0.975117975117975
42,cancer,39,2,30,0.9625321153297174,0.9687892376681615
43,cancer,39,2,30,0.9564444444444444,0.9814016460612107
44,cancer,39,2,30,0.9562874678846702,0.9814016460612107
45,cancer,39,2,30,0.9655915131690663,0.9814016460612107
46,cancer,39,2,30,0.959483165477876,0.9876420454545455
47,cancer,39,2,30,0.9625321153297174,0.9687892376681615
48,cancer,39,2,30,0.9655915131690663,0.975117975117975
49,cancer,39,2,30,0.962393897066724,0.9814016460612107
50,cancer,39,2,30,0.9530793361396359,0.9814016460612107
1,cancer,44,2,35,0.9590278340582254,0.975117975117975
2,cancer,44,2,35,0.9625321153297174,0.9814016460612107
3,cancer,44,2,35,0.9625321153297174,0.9687892376681615
4,cancer,44,2,35,0.9622519413287316,0.9687892376681615
5,cancer,44,2,35,0.962393897066724,0.962413594470046
6,cancer,44,2,35,0.962393897066724,0.975117975117975
7,cancer,44,2,35,0.9657165246351258,0.975284090909091
8,cancer,44,2,35,0.959483165477876,0.9814016460612107
9,cancer,44,2,35,0.9625321153297174,0.9814016460612107
10,cancer,44,2,35,0.9655915131690663,0.9814016460612107
11,cancer,44,2,35,0.9625321153297174,0.9687892376681615
12,cancer,44,2,35,0.9591836734693877,0.9814016460612107
13,cancer,44,2,35,0.9625321153297174,0.9814016460612107
14,cancer,44,2,35,0.9686615808889367,0.9814016460612107
15,cancer,44,2,35,0.9625321153297174,0.9687892376681615
16,cancer,44,2,35,0.9717425431711146,0.975117975117975
17,cancer,44,2,35,0.9593354246543511,0.9814016460612107
18,cancer,44,2,35,0.9653312442031139,0.9687892376681615
19,cancer,44,2,35,0.9500428204396232,0.975117975117975
20,cancer,44,2,35,0.9529042386185244,0.975117975117975
21,cancer,44,2,35,0.9654631083202512,0.9814016460612107
22,cancer,44,2,35,0.9655915131690663,0.975117975117975
23,cancer,44,2,35,0.9591836734693877,0.975284090909091
24,cancer,44,2,35,0.9686615808889367,0.9876420454545455
25,cancer,44,2,35,0.962393897066724,0.975117975117975
26,cancer,44,2,35,0.9561262132445113,0.9814016460612107
27,cancer,44,2,35,0.962393897066724,0.9687892376681615
28,cancer,44,2,35,0.9653312442031139,0.9814016460612107
29,cancer,44,2,35,0.9622519413287316,0.962413594470046
30,cancer,44,2,35,0.9496692551049756,0.9814016460612107
31,cancer,44,2,35,0.9593354246543511,0.9815227779547626
32,cancer,44,2,35,0.9655915131690663,0.975117975117975
33,cancer,44,2,35,0.9590278340582254,0.975117975117975
34,cancer,44,2,35,0.9654631083202512,0.975117975117975
35,cancer,44,2,35,0.9593354246543511,0.9814016460612107
36,cancer,44,2,35,0.9625321153297174,0.9876420454545455
37,cancer,44,2,35,0.959483165477876,0.9814016460612107
38,cancer,44,2,35,0.9562874678846702,0.9814016460612107
39,cancer,44,2,35,0.962393897066724,0.975117975117975
40,cancer,44,2,35,0.9591836734693877,0.9814016460612107
41,cancer,44,2,35,0.959483165477876,0.9876420454545455
42,cancer,44,2,35,0.9593354246543511,0.962413594470046
43,cancer,44,2,35,0.9655915131690663,0.9687892376681615
44,cancer,44,2,35,0.9498585294222985,0.9814016460612107
45,cancer,44,2,35,0.9625321153297174,0.975117975117975
46,cancer,44,2,35,0.9559605982168536,0.9814016460612107
47,cancer,44,2,35,0.9625321153297174,0.975117975117975
48,cancer,44,2,35,0.9654631083202512,0.9814016460612107
49,cancer,44,2,35,0.962393897066724,0.9687892376681615
50,cancer,44,2,35,0.9561262132445113,0.9876420454545455
1,cancer,49,2,40,0.9625321153297174,0.9814016460612107
2,cancer,49,2,40,0.962393897066724,0.975117975117975
3,cancer,49,2,40,0.9593354246543511,0.975117975117975
4,cancer,49,2,40,0.9625321153297174,0.9814016460612107
5,cancer,49,2,40,0.9625321153297174,0.975117975117975
6,cancer,49,2,40,0.9593354246543511,0.975117975117975
7,cancer,49,2,40,0.9625321153297174,0.975117975117975
8,cancer,49,2,40,0.9498585294222985,0.9814016460612107
9,cancer,49,2,40,0.9654631083202512,0.9814016460612107
10,cancer,49,2,40,0.9622519413287316,0.975117975117975
11,cancer,49,2,40,0.9561262132445113,0.975117975117975
12,cancer,49,2,40,0.9622519413287316,0.975117975117975
13,cancer,49,2,40,0.9625321153297174,0.9814016460612107
14,cancer,49,2,40,0.962393897066724,0.962413594470046
15,cancer,49,2,40,0.9655915131690663,0.975117975117975
16,cancer,49,2,40,0.9625321153297174,0.9687892376681615
17,cancer,49,2,40,0.9655915131690663,0.9814016460612107
18,cancer,49,2,40,0.962393897066724,0.975117975117975
19,cancer,49,2,40,0.959483165477876,0.9876420454545455
20,cancer,49,2,40,0.9591836734693877,0.962413594470046
21,cancer,49,2,40,0.962393897066724,0.975117975117975
22,cancer,49,2,40,0.9625321153297174,0.9814016460612107
23,cancer,49,2,40,0.9593354246543511,0.975117975117975
24,cancer,49,2,40,0.9561262132445113,0.975117975117975
25,cancer,49,2,40,0.9655915131690663,0.9814016460612107
26,cancer,49,2,40,0.9529042386185244,0.9814016460612107
27,cancer,49,2,40,0.9561262132445113,0.9814016460612107
28,cancer,49,2,40,0.9654631083202512,0.9687892376681615
29,cancer,49,2,40,0.9530793361396359,0.9814016460612107
30,cancer,49,2,40,0.9655915131690663,0.975284090909091
31,cancer,49,2,40,0.9654631083202512,0.962413594470046
32,cancer,49,2,40,0.9686615808889367,0.975117975117975
33,cancer,49,2,40,0.959483165477876,0.975117975117975
34,cancer,49,2,40,0.9593354246543511,0.9814016460612107
35,cancer,49,2,40,0.9625321153297174,0.9687892376681615
36,cancer,49,2,40,0.9593354246543511,0.9687892376681615
37,cancer,49,2,40,0.9685432844406097,0.9687892376681615
38,cancer,49,2,40,0.962393897066724,0.9876420454545455
39,cancer,49,2,40,0.9591836734693877,0.9815227779547626
40,cancer,49,2,40,0.9655915131690663,0.9876420454545455
41,cancer,49,2,40,0.9593354246543511,0.9876420454545455
42,cancer,49,2,40,0.9654631083202512,0.9687892376681615
43,cancer,49,2,40,0.962393897066724,0.9814016460612107
44,cancer,49,2,40,0.962393897066724,0.9876420454545455
45,cancer,49,2,40,0.9593354246543511,0.9814016460612107
46,cancer,49,2,40,0.9686615808889367,0.9687892376681615
47,cancer,49,2,40,0.9654631083202512,0.975117975117975
48,cancer,49,2,40,0.9625321153297174,0.975117975117975
49,cancer,49,2,40,0.962393897066724,0.9814016460612107
50,cancer,49,2,40,0.962393897066724,0.9814016460612107
1,cancer,54,2,45,0.962393897066724,0.975117975117975
2,cancer,54,2,45,0.9529042386185244,0.9876420454545455
3,cancer,54,2,45,0.9559605982168536,0.9814016460612107
4,cancer,54,2,45,0.9625321153297174,0.9687892376681615
5,cancer,54,2,45,0.9593354246543511,0.9814016460612107
6,cancer,54,2,45,0.9593354246543511,0.9938409259849208
7,cancer,54,2,45,0.9590278340582254,0.9814016460612107
8,cancer,54,2,45,0.968421812407521,0.9814016460612107
9,cancer,54,2,45,0.9591836734693877,0.962413594470046
10,cancer,54,2,45,0.9654631083202512,0.9814016460612107
11,cancer,54,2,45,0.9591836734693877,0.9876420454545455
12,cancer,54,2,45,0.9593354246543511,0.975117975117975
13,cancer,54,2,45,0.962393897066724,0.9814016460612107
14,cancer,54,2,45,0.962393897066724,0.975117975117975
15,cancer,54,2,45,0.9529042386185244,0.9687892376681615
16,cancer,54,2,45,0.9686615808889367,0.9687892376681615
17,cancer,54,2,45,0.9593354246543511,0.9687892376681615
18,cancer,54,2,45,0.9716346543480022,0.975117975117975
19,cancer,54,2,45,0.962393897066724,0.9814016460612107
20,cancer,54,2,45,0.9593354246543511,0.9814016460612107
21,cancer,54,2,45,0.962393897066724,0.9814016460612107
22,cancer,54,2,45,0.9593354246543511,0.9814016460612107
23,cancer,54,2,45,0.9625321153297174,0.975117975117975
24,cancer,54,2,45,0.9685432844406097,0.9495139997098505
25,cancer,54,2,45,0.962393897066724,0.9814016460612107
26,cancer,54,2,45,0.9625321153297174,0.9814016460612107
27,cancer,54,2,45,0.9625321153297174,0.9687892376681615
28,cancer,54,2,45,0.9593354246543511,0.9687892376681615
29,cancer,54,2,45,0.9655915131690663,0.975117975117975
30,cancer,54,2,45,0.9625321153297174,0.975117975117975
31,cancer,54,2,45,0.9685432844406097,0.962413594470046
32,cancer,54,2,45,0.962393897066724,0.9876420454545455
33,cancer,54,2,45,0.9655915131690663,0.9814016460612107
34,cancer,54,2,45,0.9655915131690663,0.9876420454545455
35,cancer,54,2,45,0.9685432844406097,0.9814016460612107
36,cancer,54,2,45,0.9625321153297174,0.9687892376681615
37,cancer,54,2,45,0.9562874678846702,0.975117975117975
38,cancer,54,2,45,0.9593354246543511,0.9814016460612107
39,cancer,54,2,45,0.9655915131690663,0.9814016460612107
40,cancer,54,2,45,0.9593354246543511,0.975117975117975
41,cancer,54,2,45,0.9625321153297174,0.9938409259849208
42,cancer,54,2,45,0.9625321153297174,0.9687892376681615
43,cancer,54,2,45,0.9625321153297174,0.975117975117975
44,cancer,54,2,45,0.959483165477876,0.975117975117975
45,cancer,54,2,45,0.9653312442031139,0.9876420454545455
46,cancer,54,2,45,0.9622519413287316,0.9814016460612107
47,cancer,54,2,45,0.9622519413287316,0.9814016460612107
48,cancer,54,2,45,0.9654631083202512,0.9876420454545455
49,cancer,54,2,45,0.9559605982168536,0.975117975117975
50,cancer,54,2,45,0.9686615808889367,0.975117975117975
1,cancer,59,2,50,0.9655915131690663,0.9814016460612107
2,cancer,59,2,50,0.9748346275524877,0.9876420454545455
3,cancer,59,2,50,0.9686615808889367,0.9814016460612107
4,cancer,59,2,50,0.9655915131690663,0.9814016460612107
5,cancer,59,2,50,0.9593354246543511,0.9876420454545455
6,cancer,59,2,50,0.9717425431711146,0.9687892376681615
7,cancer,59,2,50,0.962393897066724,0.9814016460612107
8,cancer,59,2,50,0.9655915131690663,0.9687892376681615
9,cancer,59,2,50,0.9561262132445113,0.9687892376681615
10,cancer,59,2,50,0.9686615808889367,0.9687892376681615
11,cancer,59,2,50,0.9593354246543511,0.9877205363443896
12,cancer,59,2,50,0.9654631083202512,0.975117975117975
13,cancer,59,2,50,0.9625321153297174,0.975117975117975
14,cancer,59,2,50,0.9654631083202512,0.9687892376681615
15,cancer,59,2,50,0.9655915131690663,0.9687892376681615
16,cancer,59,2,50,0.9685432844406097,0.9814016460612107
17,cancer,59,2,50,0.9685432844406097,0.975117975117975
18,cancer,59,2,50,0.9716346543480022,0.9687892376681615
19,cancer,59,2,50,0.9748346275524877,0.9495139997098505
20,cancer,59,2,50,0.9655915131690663,0.975117975117975
21,cancer,59,2,50,0.9685432844406097,0.975117975117975
22,cancer,59,2,50,0.9625321153297174,0.975117975117975
