nsel,atrain,atest,ftrain,ftest,nenhanced,nin,nout
9,0.9571428571428572,0.9770114942528736,0.9527244239133371,0.975117975117975,6,34,2
10,0.96,0.9770114942528736,0.9559605982168536,0.975117975117975,6,34,2
11,0.96,0.9770114942528736,0.9559605982168536,0.975117975117975,7,34,2
12,0.9628571428571429,0.9770114942528736,0.9591836734693877,0.975117975117975,8,34,2
13,0.96,0.9770114942528736,0.9562874678846702,0.975117975117975,9,34,2
14,0.96,0.9770114942528736,0.9561262132445113,0.975117975117975,10,34,2
15,0.96,0.9770114942528736,0.9561262132445113,0.975117975117975,11,34,2
16,0.96,0.9770114942528736,0.9561262132445113,0.975117975117975,12,34,2
17,0.96,0.9770114942528736,0.9561262132445113,0.975117975117975,13,34,2
18,0.96,0.9770114942528736,0.9561262132445113,0.975117975117975,14,34,2
19,0.96,0.9770114942528736,0.9561262132445113,0.975117975117975,15,34,2
20,0.96,0.9770114942528736,0.9561262132445113,0.975117975117975,15,34,2
21,0.96,0.9770114942528736,0.9561262132445113,0.975117975117975,15,34,2
22,0.9628571428571429,0.9770114942528736,0.9593354246543511,0.975117975117975,15,34,2
23,0.96,0.9770114942528736,0.9561262132445113,0.975117975117975,16,34,2
24,0.9628571428571429,0.9770114942528736,0.9593354246543511,0.975117975117975,17,34,2
25,0.9571428571428572,0.9827586206896551,0.9529042386185244,0.9814016460612107,18,34,2
26,0.9571428571428572,0.9827586206896551,0.9529042386185244,0.9814016460612107,18,34,2
27,0.9571428571428572,0.9827586206896551,0.9529042386185244,0.9814016460612107,19,34,2
28,0.96,0.9827586206896551,0.9561262132445113,0.9814016460612107,20,34,2
29,0.9628571428571429,0.9827586206896551,0.9591836734693877,0.9814016460612107,20,34,2
30,0.96,0.9827586206896551,0.9561262132445113,0.9814016460612107,21,34,2
31,0.9628571428571429,0.9827586206896551,0.9591836734693877,0.9814016460612107,22,34,2
32,0.9628571428571429,0.9827586206896551,0.9591836734693877,0.9814016460612107,23,34,2
33,0.9628571428571429,0.9827586206896551,0.9591836734693877,0.9814016460612107,24,34,2
34,0.9628571428571429,0.9827586206896551,0.9591836734693877,0.9814016460612107,25,34,2
1,0.94,0.9425287356321839,0.9335557182762455,0.9377949377949377,1,34,2
2,0.9428571428571428,0.9482758620689655,0.9365942028985508,0.9438206278026906,1,34,2
3,0.9542857142857143,0.9712643678160919,0.9498585294222985,0.9687892376681615,2,34,2
4,0.9542857142857143,0.9770114942528736,0.9498585294222985,0.975117975117975,2,34,2
5,0.9542857142857143,0.9770114942528736,0.9498585294222985,0.975117975117975,2,34,2
6,0.9542857142857143,0.9712643678160919,0.9498585294222985,0.9687892376681615,3,34,2
7,0.9542857142857143,0.9712643678160919,0.9498585294222985,0.9687892376681615,3,34,2
8,0.9542857142857143,0.9712643678160919,0.9498585294222985,0.9687892376681615,3,34,2
9,0.9571428571428572,0.9770114942528736,0.9530793361396359,0.975117975117975,3,34,2
10,0.9571428571428572,0.9770114942528736,0.9530793361396359,0.975117975117975,3,34,2
11,0.9542857142857143,0.9770114942528736,0.9498585294222985,0.975117975117975,3,34,2
12,0.9542857142857143,0.9827586206896551,0.9498585294222985,0.9814016460612107,4,34,2
13,0.9514285714285714,0.9827586206896551,0.9466248037676609,0.9814016460612107,5,34,2
14,0.9571428571428572,0.9770114942528736,0.9530793361396359,0.975117975117975,6,34,2
15,0.9571428571428572,0.9827586206896551,0.9530793361396359,0.9814016460612107,7,34,2
16,0.9542857142857143,0.9827586206896551,0.9498585294222985,0.9814016460612107,8,34,2
17,0.9542857142857143,0.9770114942528736,0.9498585294222985,0.975117975117975,9,34,2
18,0.9571428571428572,0.9770114942528736,0.9530793361396359,0.975117975117975,10,34,2
19,0.9571428571428572,0.9885057471264368,0.9530793361396359,0.9876420454545455,11,34,2
20,0.9542857142857143,0.9885057471264368,0.9498585294222985,0.9876420454545455,12,34,2
21,0.9514285714285714,0.9885057471264368,0.9466248037676609,0.9876420454545455,13,34,2
22,0.9514285714285714,0.9885057471264368,0.9466248037676609,0.9876420454545455,14,34,2
23,0.9514285714285714,0.9885057471264368,0.9466248037676609,0.9876420454545455,15,34,2
24,0.9514285714285714,0.9885057471264368,0.9466248037676609,0.9876420454545455,16,34,2
25,0.9571428571428572,0.9885057471264368,0.9530793361396359,0.9876420454545455,17,34,2
26,0.9571428571428572,0.9885057471264368,0.9530793361396359,0.9876420454545455,18,34,2
27,0.9571428571428572,0.9885057471264368,0.9530793361396359,0.9876420454545455,19,34,2
28,0.9571428571428572,0.9827586206896551,0.9530793361396359,0.9814016460612107,20,34,2
29,0.9571428571428572,0.9827586206896551,0.9530793361396359,0.9814016460612107,20,34,2
30,0.9571428571428572,0.9827586206896551,0.9530793361396359,0.9814016460612107,21,34,2
31,0.9571428571428572,0.9827586206896551,0.9530793361396359,0.9814016460612107,22,34,2
32,0.9571428571428572,0.9827586206896551,0.9530793361396359,0.9814016460612107,23,34,2
33,0.9571428571428572,0.9827586206896551,0.9530793361396359,0.9814016460612107,24,34,2
34,0.9571428571428572,0.9827586206896551,0.9530793361396359,0.9814016460612107,25,34,2
1,0.9257142857142857,0.9195402298850575,0.9168980128579778,0.9116494994922385,1,34,2
2,0.9428571428571428,0.9540229885057471,0.9363381716322893,0.9498847926267281,1,34,2
3,0.9542857142857143,0.9827586206896551,0.9498585294222985,0.9815227779547626,2,34,2
4,0.96,0.9885057471264368,0.9561262132445113,0.9876420454545455,2,34,2
5,0.96,0.9885057471264368,0.9561262132445113,0.9876420454545455,3,34,2
6,0.9571428571428572,0.9885057471264368,0.9530793361396359,0.9876420454545455,3,34,2
7,0.9571428571428572,0.9827586206896551,0.9529042386185244,0.9814016460612107,4,34,2
8,0.96,0.9827586206896551,0.9561262132445113,0.9814016460612107,5,34,2
9,0.96,0.9827586206896551,0.9561262132445113,0.9814016460612107,5,34,2
10,0.9542857142857143,0.9770114942528736,0.9498585294222985,0.975117975117975,6,34,2
11,0.9571428571428572,0.9770114942528736,0.9530793361396359,0.975117975117975,7,34,2
12,0.9571428571428572,0.9655172413793104,0.9530793361396359,0.962413594470046,8,34,2
13,0.9542857142857143,0.9712643678160919,0.9500428204396232,0.9687892376681615,8,34,2
14,0.9571428571428572,0.9712643678160919,0.9530793361396359,0.9687892376681615,9,34,2
15,0.9571428571428572,0.9770114942528736,0.9530793361396359,0.975117975117975,10,34,2
16,0.9571428571428572,0.9770114942528736,0.9530793361396359,0.975117975117975,11,34,2
17,0.9571428571428572,0.9770114942528736,0.9530793361396359,0.975117975117975,11,34,2
18,0.9571428571428572,0.9770114942528736,0.9530793361396359,0.975117975117975,12,34,2
19,0.9571428571428572,0.9770114942528736,0.9530793361396359,0.975117975117975,12,34,2
20,0.9571428571428572,0.9827586206896551,0.9530793361396359,0.9814016460612107,12,34,2
21,0.9571428571428572,0.9770114942528736,0.9530793361396359,0.975117975117975,13,34,2
22,0.9571428571428572,0.9712643678160919,0.9530793361396359,0.9687892376681615,14,34,2
23,0.9571428571428572,0.9712643678160919,0.9530793361396359,0.9687892376681615,15,34,2
24,0.9571428571428572,0.9712643678160919,0.9530793361396359,0.9687892376681615,16,34,2
25,0.9571428571428572,0.9712643678160919,0.9530793361396359,0.9687892376681615,17,34,2
26,0.9571428571428572,0.9712643678160919,0.9530793361396359,0.9687892376681615,18,34,2
27,0.9571428571428572,0.9712643678160919,0.9530793361396359,0.9687892376681615,19,34,2
28,0.9571428571428572,0.9712643678160919,0.9530793361396359,0.9687892376681615,20,34,2
29,0.9571428571428572,0.9712643678160919,0.9530793361396359,0.9687892376681615,21,34,2
30,0.9571428571428572,0.9712643678160919,0.9530793361396359,0.9687892376681615,22,34,2
31,0.9571428571428572,0.9712643678160919,0.9530793361396359,0.9687892376681615,23,34,2
32,0.9571428571428572,0.9712643678160919,0.9530793361396359,0.9687892376681615,23,34,2
33,0.9571428571428572,0.9712643678160919,0.9530793361396359,0.9687892376681615,24,34,2
34,0.96,0.9712643678160919,0.9561262132445113,0.9687892376681615,25,34,2
1,0.8942857142857142,0.9080459770114943,0.8799358421643071,0.8956365272154746,1,34,2
2,0.9428571428571428,0.9482758620689655,0.936843624815042,0.9429861288091164,1,34,2
3,0.9457142857142857,0.9540229885057471,0.9396436707539548,0.9495139997098505,1,34,2
4,0.9571428571428572,0.9712643678160919,0.9527244239133371,0.9687892376681615,1,34,2
5,0.9571428571428572,0.9655172413793104,0.9527244239133371,0.962413594470046,2,34,2
6,0.9571428571428572,0.9655172413793104,0.9527244239133371,0.962413594470046,3,34,2
7,0.9514285714285714,0.9655172413793104,0.9462117719379131,0.962413594470046,3,34,2
8,0.9428571428571428,0.9770114942528736,0.9365942028985508,0.975117975117975,4,34,2
9,0.9457142857142857,0.9655172413793104,0.9398837451070792,0.962413594470046,5,34,2
10,0.9457142857142857,0.9712643678160919,0.9401176036235603,0.9687892376681615,6,34,2
11,0.9485714285714286,0.9712643678160919,0.9431592623335379,0.9687892376681615,7,34,2
12,0.9485714285714286,0.9712643678160919,0.9431592623335379,0.9687892376681615,7,34,2
13,0.9514285714285714,0.9770114942528736,0.9466248037676609,0.975117975117975,8,34,2
14,0.9628571428571429,0.9770114942528736,0.9593354246543511,0.975117975117975,9,34,2
15,0.9628571428571429,0.9827586206896551,0.9593354246543511,0.9814016460612107,10,34,2
16,0.9628571428571429,0.9827586206896551,0.9593354246543511,0.9814016460612107,11,34,2
17,0.9628571428571429,0.9827586206896551,0.9593354246543511,0.9814016460612107,12,34,2
18,0.96,0.9827586206896551,0.9561262132445113,0.9814016460612107,12,34,2
19,0.96,0.9827586206896551,0.9561262132445113,0.9814016460612107,12,34,2
20,0.96,0.9827586206896551,0.9561262132445113,0.9814016460612107,12,34,2
21,0.96,0.9827586206896551,0.9561262132445113,0.9814016460612107,13,34,2
