nsel,atrain,atest,ftrain,ftest,nenhanced,nin,nout
8,0.8463768115942029,0.8546511627906976,0.8460456853219274,0.8546069315300084,3,74,2
9,0.8521739130434782,0.8546511627906976,0.8517704147395557,0.8546069315300084,3,74,2
10,0.8521739130434782,0.8546511627906976,0.8517704147395557,0.8546069315300084,4,74,2
11,0.855072463768116,0.8546511627906976,0.8546315647542642,0.8545282316722487,4,74,2
12,0.863768115942029,0.8546511627906976,0.8629899703419548,0.8546069315300084,4,74,2
13,0.8666666666666667,0.8546511627906976,0.8659628378378379,0.8542521099549198,4,74,2
14,0.8666666666666667,0.8546511627906976,0.8659628378378379,0.8542521099549198,4,74,2
15,0.8666666666666667,0.8488372093023255,0.8659628378378379,0.8487554112554112,4,74,2
16,0.863768115942029,0.8488372093023255,0.8629899703419548,0.8486530391227833,5,74,2
17,0.8695652173913043,0.8546511627906976,0.8692091894760785,0.8545282316722487,5,74,2
18,0.8753623188405797,0.8488372093023255,0.8749420442571127,0.8487554112554112,5,74,2
19,0.8753623188405797,0.8546511627906976,0.8749420442571127,0.8545282316722487,5,74,2
20,0.8753623188405797,0.8546511627906976,0.8749420442571127,0.8545282316722487,5,74,2
21,0.8782608695652174,0.8604651162790697,0.8778081360048573,0.8602951130364154,5,74,2
22,0.8782608695652174,0.8604651162790697,0.8777173913043479,0.8602951130364154,6,74,2
23,0.8753623188405797,0.8546511627906976,0.8748534262407099,0.8546069315300084,7,74,2
24,0.8724637681159421,0.8604651162790697,0.8717905405405406,0.8604462474645029,8,74,2
25,0.881159420289855,0.8546511627906976,0.880674197113235,0.8546069315300084,9,74,2
26,0.8840579710144928,0.8488372093023255,0.8836267961951022,0.8487554112554112,9,74,2
27,0.8840579710144928,0.8430232558139535,0.8836267961951022,0.8429754860524091,9,74,2
28,0.8869565217391304,0.8488372093023255,0.8864068079933136,0.8487554112554112,9,74,2
29,0.8898550724637682,0.8430232558139535,0.8892736486486487,0.8429754860524091,10,74,2
30,0.8898550724637682,0.8488372093023255,0.8892736486486487,0.8487554112554112,11,74,2
31,0.8898550724637682,0.8604651162790697,0.8892736486486487,0.8602951130364154,12,74,2
32,0.8869565217391304,0.8488372093023255,0.8863108264539625,0.8487554112554112,13,74,2
33,0.8898550724637682,0.8430232558139535,0.8893633540372671,0.8429754860524091,13,74,2
34,0.8869565217391304,0.872093023255814,0.8864068079933136,0.8720757268424612,13,74,2
35,0.8869565217391304,0.872093023255814,0.8864068079933136,0.8720757268424612,14,74,2
36,0.881159420289855,0.872093023255814,0.8805815160955348,0.8720238095238095,14,74,2
37,0.8869565217391304,0.872093023255814,0.8864068079933136,0.8720757268424612,14,74,2
38,0.8869565217391304,0.877906976744186,0.8864068079933136,0.8779028496095731,15,74,2
39,0.8927536231884058,0.877906976744186,0.8922320998910924,0.8778698224852071,16,74,2
40,0.8898550724637682,0.8837209302325582,0.8892736486486487,0.8837052062204191,16,74,2
41,0.8898550724637682,0.8837209302325582,0.8892736486486487,0.8837052062204191,16,74,2
42,0.8898550724637682,0.8837209302325582,0.8892736486486487,0.8837052062204191,17,74,2
43,0.8869565217391304,0.8837209302325582,0.8864068079933136,0.8837052062204191,18,74,2
44,0.8869565217391304,0.8837209302325582,0.8864068079933136,0.8837052062204191,18,74,2
