lambda,run,dataset,nin,nout,ftrain,ftest,atrain,atest
6.0,22,waveform,46,3,0.8470456117189776,0.829774834217345,0.8773333333333333,0.8608
6.0,22,waveform,46,3,0.8395366591994776,0.8363411054716215,0.8762666666666666,0.8632
6.0,23,waveform,46,3,0.8470567851575462,0.8338614395124498,0.8757333333333334,0.8744
6.0,23,waveform,46,3,0.8400064863975922,0.8591111818748495,0.8685333333333334,0.8904
6.0,23,waveform,46,3,0.8481117641733839,0.8261890256028558,0.8808,0.8608
6.0,23,waveform,46,3,0.8450076453957794,0.8288988980821993,0.8741333333333333,0.8696
6.0,24,waveform,46,3,0.843073427297385,0.826631718678669,0.8653333333333333,0.8568
6.0,24,waveform,46,3,0.836866660284653,0.8491446081256838,0.86,0.8712
6.0,24,waveform,46,3,0.8446496113769921,0.825040136295939,0.8664,0.8536
6.0,24,waveform,46,3,0.8383658337676962,0.8373092885866457,0.8632,0.864
6.0,25,waveform,46,3,0.8492951372664813,0.8416713048666568,0.8794666666666666,0.8736
6.0,25,waveform,46,3,0.8428173696619345,0.8421983550649408,0.8792,0.8808
6.0,25,waveform,46,3,0.8490554260539745,0.8369981645323322,0.8848,0.8776
6.0,25,waveform,46,3,0.8443793753125753,0.840060312381738,0.8784,0.8816
6.0,26,waveform,46,3,0.845476246585832,0.8444729051712012,0.8765333333333334,0.88
6.0,26,waveform,46,3,0.841051957342164,0.8514073483371729,0.8789333333333333,0.8776
6.0,26,waveform,46,3,0.8472347411458472,0.8390324312550898,0.8842666666666666,0.864
6.0,26,waveform,46,3,0.844382251155933,0.83021136013688,0.8762666666666666,0.88
6.0,27,waveform,46,3,0.8421748858762458,0.823375948800671,0.8696,0.864
6.0,27,waveform,46,3,0.8312354690059295,0.8389838964645171,0.8656,0.8768
6.0,27,waveform,46,3,0.8407416287568924,0.8212506755285603,0.8730666666666667,0.8576
6.0,27,waveform,46,3,0.8385000624068185,0.8443867134831927,0.8698666666666667,0.876
6.0,28,waveform,46,3,0.8487732230693719,0.8408171154123831,0.8765333333333334,0.8744
6.0,28,waveform,46,3,0.8460751700263325,0.8571424188118729,0.8741333333333333,0.8808
6.0,28,waveform,46,3,0.8484298832395565,0.8454168471338647,0.8786666666666667,0.8696
6.0,28,waveform,46,3,0.8492142193066364,0.8316364196900201,0.876,0.8744
6.0,29,waveform,46,3,0.8252755270852329,0.8201139955615658,0.8677333333333334,0.8688
6.0,29,waveform,46,3,0.8166224621421824,0.8311966545519764,0.8632,0.8776
6.0,29,waveform,46,3,0.8271991742319785,0.8086183728457073,0.8722666666666666,0.8552
6.0,29,waveform,46,3,0.8219534929914826,0.8140453733415173,0.8677333333333334,0.8656
6.0,30,waveform,46,3,0.8411303450870014,0.8270203401459685,0.8725333333333334,0.8664
6.0,30,waveform,46,3,0.8334876232173897,0.8555404822250758,0.8672,0.8784
6.0,30,waveform,46,3,0.8450199178109328,0.8163209838517488,0.8725333333333334,0.8648
6.0,30,waveform,46,3,0.8391272104479456,0.8425476893908618,0.8725333333333334,0.868
6.5,1,abalone,35,28,0.05775362449081431,0.07613930071140944,0.999680817108203,1.0
6.5,2,abalone,35,28,0.06069808298065565,0.07816465691996759,0.999680817108203,1.0
6.5,3,abalone,35,28,0.0497989352014255,0.05826454615687819,0.999680817108203,1.0
6.5,4,abalone,35,28,0.05154389110160919,0.063680989497649,0.999680817108203,1.0
6.5,5,abalone,35,28,0.048006594431360884,0.061034539472275974,0.999680817108203,1.0
6.5,6,abalone,35,28,0.05095044899308786,0.06578241615043855,0.999680817108203,1.0
6.5,7,abalone,35,28,0.05112342275291473,0.06988340934074641,0.999680817108203,1.0
6.5,8,abalone,35,28,0.05285355732036655,0.06667214061707784,0.999680817108203,1.0
6.5,9,abalone,35,28,0.05225704176073028,0.07229614134794157,0.999680817108203,1.0
6.5,10,abalone,35,28,0.052664571765616494,0.06758674175520213,0.999680817108203,1.0
6.5,11,abalone,35,28,0.0502926828629387,0.06303230923143388,0.999680817108203,1.0
6.5,12,abalone,35,28,0.05499108620168321,0.0714590360941016,0.999680817108203,1.0
6.5,13,abalone,35,28,0.05975360852208515,0.07784535853513219,0.999680817108203,1.0
6.5,14,abalone,35,28,0.05284920927293656,0.06939399746983271,0.999680817108203,1.0
6.5,15,abalone,35,28,0.04919953467727054,0.058396048985056716,0.999680817108203,1.0
6.5,16,abalone,35,28,0.04946257729688722,0.058039262922546034,0.999680817108203,1.0
6.5,17,abalone,35,28,0.05726560297523844,0.07486548150345042,0.999680817108203,1.0
6.5,18,abalone,35,28,0.05365642390691134,0.06904615196527678,0.999680817108203,1.0
6.5,19,abalone,35,28,0.05349996461383438,0.06939885854935166,0.999680817108203,1.0
6.5,20,abalone,35,28,0.051429718718843984,0.07006098999755084,0.999680817108203,1.0
6.5,21,abalone,35,28,0.054517200149431407,0.07315620434208266,0.999680817108203,1.0
6.5,22,abalone,35,28,0.05473769247605077,0.0679135541927994,0.999680817108203,1.0
6.5,23,abalone,35,28,0.05642170399518324,0.07680129206134025,0.999680817108203,1.0
6.5,24,abalone,35,28,0.04456806648050358,0.05063009201188495,0.999680817108203,1.0
6.5,25,abalone,35,28,0.053263159301648384,0.06839483842154069,0.999680817108203,1.0
6.5,26,abalone,35,28,0.05463602427978775,0.07070629400995823,0.999680817108203,1.0
6.5,27,abalone,35,28,0.05320392872727004,0.06948532841882862,0.999680817108203,1.0
6.5,28,abalone,35,28,0.051530435049145985,0.06995387089650351,0.999680817108203,1.0
6.5,29,abalone,35,28,0.051813139176489324,0.06725081451810434,0.999680817108203,1.0
6.5,30,abalone,35,28,0.060918473290874214,0.07816833304684348,0.999680817108203,1.0
6.5,1,adult,132,2,0.7483176388412034,0.7478790179339607,0.8389177236571358,0.8406117560346416
6.5,2,adult,132,2,0.7493358730027804,0.75201885098373,0.8391634163569915,0.8428229224249125
6.5,3,adult,132,2,0.7517092854074987,0.7521156097662796,0.8400847639814502,0.8427000798476753
6.5,4,adult,132,2,0.7515059413365461,0.7512345547711372,0.839562666994257,0.8411645476322093
6.5,5,adult,132,2,0.7521509537139843,0.7532472081894706,0.8394091090568472,0.842577237270438
6.5,6,adult,132,2,0.7487762295497156,0.7523581251422782,0.8387027425447622,0.8431300288680057
6.5,7,adult,132,2,0.753340957511061,0.7536109766876784,0.8405761493811615,0.8427000798476753
6.5,8,adult,132,2,0.7528970326363527,0.7535111926445263,0.8396855133441847,0.8424543946932007
6.5,9,adult,132,2,0.7516978982904021,0.7511964393656465,0.8405147262061976,0.8420244456728703
6.5,10,adult,132,2,0.7510417090671309,0.7525381338949793,0.8396548017567028,0.8424543946932007
6.5,11,adult,132,2,0.7484809981456748,0.7508975869925475,0.838088510795123,0.8415944966525398
6.5,12,adult,132,2,0.749624793181822,0.751688870700702,0.8386413193697982,0.8418401818070144
6.5,13,adult,132,2,0.7500966575407197,0.7523000725853565,0.8382420687325328,0.841041705054972
6.5,14,adult,132,2,0.7522340709002296,0.7525650972356677,0.8398697828690765,0.8422701308273448
6.5,15,adult,132,2,0.7505003727465202,0.752976559518982,0.838794877307208,0.8423315521159634
6.5,16,adult,132,2,0.7489764213181572,0.7507664614185487,0.8390712815945456,0.8422701308273448
6.5,17,adult,132,2,0.7498855717597845,0.752290244355952,0.8386720309572802,0.8430686075793871
6.5,18,adult,132,2,0.7524853301707068,0.7541389418897055,0.8401768987438961,0.8434371353110989
6.5,19,adult,132,2,0.7524631928589658,0.7545854728637392,0.8395933785817389,0.8430686075793871
6.5,20,adult,132,2,0.7521335395678784,0.7545381767167816,0.8397776481066306,0.8434371353110989
6.5,21,adult,132,2,0.7517378369755447,0.7529810700705548,0.8392862627069193,0.8420244456728703
6.5,22,adult,132,2,0.74875478480191,0.7484675010339489,0.8391327047695095,0.8414716540753026
6.5,23,adult,132,2,0.7503155853771868,0.7509236775911845,0.839562666994257,0.8421472882501075
6.5,24,adult,132,2,0.7533104994084141,0.7527164906852708,0.8401154755689322,0.8421472882501075
6.5,25,adult,132,2,0.7545253277811282,0.7557925409116488,0.8405454377936795,0.8434985565997175
6.5,26,adult,132,2,0.7501315455538078,0.7527919216657387,0.8391327047695095,0.8429457650021498
6.5,27,adult,132,2,0.7537688572966325,0.7556102412277835,0.8400540523939682,0.8431300288680057
6.5,28,adult,132,2,0.7517404810099895,0.7528563067192637,0.8397776481066306,0.8426386585590566
6.5,29,adult,132,2,0.751075195147786,0.7518832320636366,0.8400233408064863,0.8427000798476753
6.5,30,adult,132,2,0.7498139242332206,0.7526159705261101,0.8392862627069193,0.842577237270438
6.5,1,covtype,79,7,0.6319239416707,0.4818769824688465,0.8761022927689595,0.7385169792461267
6.5,2,covtype,79,7,0.6233608047402635,0.47313572593493547,0.87336860670194,0.7336665176105427
6.5,3,covtype,79,7,0.6273222845319092,0.48303849658131304,0.8743386243386243,0.7358234474051082
6.5,4,covtype,79,7,0.6244184530790549,0.46983826229162534,0.8746031746031746,0.7328931793671253
6.5,5,covtype,79,7,0.6198683076570334,0.46853680990265106,0.8775132275132275,0.7355077991424889
6.5,6,covtype,79,7,0.6341522092837485,0.48158936994214835,0.8743386243386243,0.73400320909067
6.5,7,covtype,79,7,0.622140448832728,0.46735001170224083,0.8756613756613757,0.7371965173475025
6.5,8,covtype,79,7,0.6253357350269197,0.46028170880184555,0.8753086419753087,0.7328563537364863
6.5,9,covtype,79,7,0.6227109855541346,0.47677447062189005,0.8746913580246913,0.7338611673724913
6.5,10,covtype,79,7,0.6290570122259503,0.4612101494461261,0.8767195767195767,0.7380961148959676
6.5,11,covtype,79,7,0.6275940938801637,0.47385392171008733,0.8764550264550265,0.7338138201330984
6.5,12,covtype,79,7,0.6176291019062553,0.4688154132595828,0.8760141093474427,0.7358760554488781
6.5,13,covtype,79,7,0.6269957063672317,0.4822928860704975,0.8763668430335096,0.7348607202041192
6.5,14,covtype,79,7,0.6201382596257725,0.46378060159982654,0.8754850088183421,0.7311255490964569
6.5,15,covtype,79,7,0.6220443190555313,0.47111760235666095,0.8746913580246913,0.7367020017360655
6.5,16,covtype,79,7,0.6225725767086105,0.44528820940621816,0.8746913580246913,0.7348975458347581
6.5,17,covtype,79,7,0.6139511108661898,0.4698266339485429,0.8731922398589065,0.7375332088276297
6.5,18,covtype,79,7,0.6214908747129624,0.4756628908343437,0.8754850088183421,0.7345398111371229
6.5,19,covtype,79,7,0.6265846240603026,0.47372338760453087,0.8736331569664904,0.7372175605650104
6.5,20,covtype,79,7,0.624158895745604,0.4777608856261851,0.8764550264550265,0.7339453402425231
6.5,21,covtype,79,7,0.6197540699459406,0.4723777101514704,0.8746031746031746,0.7375963384801536
6.5,22,covtype,79,7,0.6310493797669684,0.47544866618897014,0.8755731922398589,0.7370965620643396
6.5,23,covtype,79,7,0.623003092380541,0.4368075936902202,0.8780423280423281,0.7345135071152379
6.5,24,covtype,79,7,0.6304617799536316,0.4909665334190644,0.8740740740740741,0.7260278296551542
6.5,25,covtype,79,7,0.6273718315614671,0.4740996324338195,0.8762786596119929,0.7364757871478549
6.5,26,covtype,79,7,0.6278828313912701,0.4617815603922933,0.8742504409171076,0.7345240287239919
6.5,27,covtype,79,7,0.6352865499319253,0.47645191050822044,0.8753086419753087,0.7369913459767998
6.5,28,covtype,79,7,0.6248260955760558,0.47280149561059676,0.8777777777777778,0.7363127022121683
6.5,29,covtype,79,7,0.63356205362152,0.478868480942867,0.8746031746031746,0.7339295578293921
6.5,30,covtype,79,7,0.6199025322044939,0.472886089459733,0.8755731922398589,0.7333035221085304
6.5,1,madelon,525,2,0.6274999068749767,0.6016567080843688,0.6275,0.6016666666666667
6.5,2,madelon,525,2,0.6239966159695438,0.6049462287922522,0.624,0.605
6.5,3,madelon,525,2,0.63,0.6016390027085214,0.63,0.6016666666666667
6.5,4,madelon,525,2,0.620999620999621,0.6064524018632367,0.621,0.6066666666666667
6.5,5,madelon,525,2,0.624,0.608245188500746,0.624,0.6083333333333333
6.5,6,madelon,525,2,0.6309966789701107,0.6166283294996167,0.631,0.6166666666666667
6.5,7,madelon,525,2,0.6204953510680505,0.6032628022759602,0.6205,0.6033333333333334
6.5,8,madelon,525,2,0.6209814280899764,0.6031746031746033,0.621,0.6033333333333334
6.5,9,madelon,525,2,0.6234953878185008,0.5983232914156187,0.6235,0.5983333333333334
6.5,10,madelon,525,2,0.621999621999622,0.6015770214965034,0.622,0.6016666666666667
6.5,11,madelon,525,2,0.6264730126751658,0.6214889767696502,0.6265,0.6216666666666667
6.5,12,madelon,525,2,0.6269906747668692,0.6065573770491803,0.627,0.6066666666666667
6.5,13,madelon,525,2,0.6229939679034864,0.60996099609961,0.623,0.61
6.5,14,madelon,525,2,0.621999621999622,0.6099306543385491,0.622,0.61
6.5,15,madelon,525,2,0.6254991573731041,0.6049111049986247,0.6255,0.605
6.5,16,madelon,525,2,0.6194976218601367,0.6031746031746033,0.6195,0.6033333333333334
6.5,17,madelon,525,2,0.6254999063749767,0.5998888580161156,0.6255,0.6
6.5,18,madelon,525,2,0.6234999058749764,0.6099306543385491,0.6235,0.61
6.5,19,madelon,525,2,0.6254999063749767,0.6098916365657128,0.6255,0.61
6.5,20,madelon,525,2,0.6224991506230889,0.6099306543385491,0.6225,0.61
6.5,21,madelon,525,2,0.6279698655591104,0.6032936626996033,0.628,0.6033333333333334
6.5,22,madelon,525,2,0.6234976468602929,0.6064524018632367,0.6235,0.6066666666666667
6.5,23,madelon,525,2,0.6214310058008072,0.6183068268629766,0.6215,0.6183333333333333
6.5,24,madelon,525,2,0.626999626999627,0.5983054378776305,0.627,0.5983333333333334
6.5,25,madelon,525,2,0.6349941599065585,0.5881399879387823,0.635,0.5883333333333334
6.5,26,madelon,525,2,0.6219939519032305,0.6031746031746033,0.622,0.6033333333333334
6.5,27,madelon,525,2,0.623,0.6082800158910517,0.623,0.6083333333333333
6.5,28,madelon,525,2,0.6249906247656192,0.6016655601821117,0.625,0.6016666666666667
6.5,29,madelon,525,2,0.6214953633182007,0.6080883885761934,0.6215,0.6083333333333333
6.5,30,madelon,525,2,0.6234976468602929,0.60996099609961,0.6235,0.61
6.5,1,optdigits,89,10,0.9335755644485431,0.9184557953544485,0.9968611038451478,0.9944351697273233
6.5,2,optdigits,89,10,0.931681499309876,0.9056224294389168,0.9960763798064347,0.9938786867000556
6.5,3,optdigits,89,10,0.9406272301901251,0.9077062728983858,0.9965995291655768,0.9961046188091264
6.5,4,optdigits,89,10,0.9410250307454163,0.9181468361043242,0.9971226785247188,0.993322203672788
6.5,5,optdigits,89,10,0.9376181460152285,0.9153908394083897,0.9963379544860057,0.9955481357818586
6.5,6,optdigits,89,10,0.9446298610868189,0.9131264475340594,0.9965995291655768,0.994991652754591
6.5,7,optdigits,89,10,0.9409663148748045,0.9241522515140123,0.9968611038451478,0.9944351697273233
6.5,8,optdigits,89,10,0.9390203397354687,0.8991076573657327,0.9963379544860057,0.9944351697273233
6.5,9,optdigits,89,10,0.9391581457815514,0.9140456020646756,0.9968611038451478,0.994991652754591
6.5,10,optdigits,89,10,0.9391217319459452,0.9090458942138397,0.9976458278838608,0.9961046188091264
6.5,11,optdigits,89,10,0.9386337836155023,0.9192529283003665,0.9955532304472927,0.9922092376182526
6.5,12,optdigits,89,10,0.9408210828142585,0.909216214502354,0.9960763798064347,0.993322203672788
6.5,13,optdigits,89,10,0.9386695638552502,0.8996633018553213,0.9960763798064347,0.993322203672788
6.5,14,optdigits,89,10,0.9462263901694083,0.9168288034109882,0.9965995291655768,0.9944351697273233
6.5,15,optdigits,89,10,0.9463163189078525,0.9088769976024823,0.9968611038451478,0.994991652754591
6.5,16,optdigits,89,10,0.9438736292293756,0.9142737517700965,0.9952916557677217,0.994991652754591
6.5,17,optdigits,89,10,0.9347509544715388,0.9042821605304294,0.9979074025634319,0.9955481357818586
6.5,18,optdigits,89,10,0.9487990248592579,0.9163253950754537,0.9968611038451478,0.9961046188091264
6.5,19,optdigits,89,10,0.9391229178329388,0.9165934981937609,0.9968611038451478,0.993322203672788
6.5,20,optdigits,89,10,0.9380849556398138,0.9176298777827168,0.9965995291655768,0.9938786867000556
6.5,21,optdigits,89,10,0.9357434191373122,0.9105999113521477,0.9963379544860057,0.9944351697273233
6.5,22,optdigits,89,10,0.9368096407913816,0.9198230917287651,0.9950300810881507,0.9910962715637173
6.5,23,optdigits,89,10,0.942957879919559,0.9219282400877464,0.9937222076902956,0.9927657206455203
6.5,24,optdigits,89,10,0.9365373353297068,0.9160149845104331,0.9963379544860057,0.9961046188091264
6.5,25,optdigits,89,10,0.9405867645018782,0.9110313807927287,0.9981689772430029,0.9961046188091264
6.5,26,optdigits,89,10,0.9426092861127984,0.911382254252794,0.9971226785247188,0.9944351697273233
6.5,27,optdigits,89,10,0.9460319300897183,0.9243296496971594,0.9981689772430029,0.994991652754591
6.5,28,optdigits,89,10,0.9362500001058489,0.9086634244969858,0.9979074025634319,0.9961046188091264
6.5,29,optdigits,89,10,0.9440638839486988,0.9225131617127158,0.9981689772430029,0.994991652754591
6.5,30,optdigits,89,10,0.9343553234250747,0.911597708209668,0.9939837823698666,0.993322203672788
6.5,1,page-blocks,35,5,0.3186463250451095,0.3021390267991489,0.93836784409257,0.9437134502923976
6.5,1,page-blocks,35,5,0.3091749500984825,0.3166264974336014,0.9412911084043849,0.9327485380116959
6.5,1,page-blocks,35,5,0.334763713919049,0.32359757751062096,0.9376370280146163,0.945906432748538
6.5,1,page-blocks,35,5,0.3253787674536201,0.30919308728100275,0.9407894736842105,0.9320672023374726
6.5,2,page-blocks,35,5,0.30646306371540905,0.2950408808907515,0.9317904993909866,0.939327485380117
6.5,2,page-blocks,35,5,0.2914679801530472,0.2842210481222333,0.9349573690621193,0.9276315789473685
6.5,2,page-blocks,35,5,0.3339422472418659,0.30651082677165353,0.9327649208282582,0.939327485380117
6.5,2,page-blocks,35,5,0.32061446707601815,0.2957645557790674,0.9354288499025342,0.9262235208181154
6.5,3,page-blocks,35,5,0.30384985142211074,0.31243029998394806,0.9339829476248478,0.9378654970760234
6.5,3,page-blocks,35,5,0.29667790926104964,0.2843586247832095,0.9381242387332521,0.9239766081871345
6.5,3,page-blocks,35,5,0.31966052897998554,0.30264354403894905,0.9315468940316687,0.9429824561403509
6.5,3,page-blocks,35,5,0.30320611665140523,0.30267601783992537,0.9361598440545809,0.9298758217677137
6.5,4,page-blocks,35,5,0.30439003245327356,0.2943877221873249,0.9352009744214372,0.9407894736842105
6.5,4,page-blocks,35,5,0.28849532667808,0.27558472152111724,0.9373934226552985,0.9239766081871345
6.5,4,page-blocks,35,5,0.3095966113436071,0.3033179783179783,0.9322777101096225,0.9429824561403509
6.5,4,page-blocks,35,5,0.3051201838884826,0.2991322092753465,0.9383528265107213,0.926953981008035
6.5,5,page-blocks,35,5,0.314809194624566,0.31075846762197956,0.9371498172959805,0.9451754385964912
6.5,5,page-blocks,35,5,0.3082442470804455,0.28034052903618123,0.9395858708891596,0.9342105263157895
6.5,5,page-blocks,35,5,0.32697952674844755,0.3201372981730823,0.9381242387332521,0.9422514619883041
6.5,5,page-blocks,35,5,0.3204798899498141,0.2957645557790674,0.9415204678362573,0.929145361577794
6.5,6,page-blocks,35,5,0.30632113739012046,0.3012274757380465,0.9376370280146163,0.9429824561403509
6.5,6,page-blocks,35,5,0.30041777021725735,0.2836165681955782,0.9398294762484775,0.9327485380116959
6.5,6,page-blocks,35,5,0.29688916608196253,0.31998086485278504,0.9369062119366626,0.9444444444444444
6.5,6,page-blocks,35,5,0.30581738643624046,0.29323616333400393,0.9405458089668616,0.9327976625273923
6.5,7,page-blocks,35,5,0.2942293709985947,0.29955165911106113,0.9317904993909866,0.9415204678362573
6.5,7,page-blocks,35,5,0.2893339562280399,0.2793214593958415,0.935931790499391,0.9269005847953217
6.5,7,page-blocks,35,5,0.2947458201010412,0.30304284113438495,0.9330085261875761,0.9385964912280702
6.5,7,page-blocks,35,5,0.2987125411901531,0.28833742195643247,0.9361598440545809,0.9276844411979547
6.5,8,page-blocks,35,5,0.28818632730570826,0.292621359223301,0.9342265529841657,0.9429824561403509
6.5,8,page-blocks,35,5,0.2846817451921778,0.2676884714690273,0.9366626065773447,0.9283625730994152
6.5,8,page-blocks,35,5,0.29188921270078366,0.29872929640100765,0.9344701583434836,0.9385964912280702
6.5,8,page-blocks,35,5,0.29257670777872985,0.286000492651285,0.9366471734892787,0.9327976625273923
6.5,9,page-blocks,35,5,0.3171486269965099,0.31420759236670476,0.9373934226552985,0.9444444444444444
6.5,9,page-blocks,35,5,0.3156532178175883,0.29920207830766377,0.9386114494518879,0.9320175438596491
6.5,9,page-blocks,35,5,0.3212971282802492,0.3292674705807595,0.935931790499391,0.9429824561403509
6.5,9,page-blocks,35,5,0.32577014635456414,0.2920628683693517,0.9415204678362573,0.9306062819576333
6.5,10,page-blocks,35,5,0.31019383446634385,0.30993607596615474,0.9390986601705238,0.9422514619883041
6.5,10,page-blocks,35,5,0.2902073728905713,0.2722118826055834,0.9403166869671132,0.9283625730994152
6.5,10,page-blocks,35,5,0.3137934298382462,0.29727534634941405,0.935931790499391,0.9444444444444444
6.5,10,page-blocks,35,5,0.3087041710138733,0.3062572886182112,0.9405458089668616,0.9342585829072315
6.5,11,page-blocks,35,5,0.32028527688912256,0.31207643683492137,0.9347137637028015,0.9437134502923976
6.5,11,page-blocks,35,5,0.3119228823949854,0.3005234764321309,0.93836784409257,0.9261695906432749
6.5,11,page-blocks,35,5,0.3097248642590267,0.32306440481871956,0.9339829476248478,0.9422514619883041
6.5,11,page-blocks,35,5,0.3177734331931437,0.3082575355116661,0.9385964912280702,0.9298758217677137
6.5,12,page-blocks,35,5,0.30588048674985224,0.297042025862069,0.9342265529841657,0.9415204678362573
6.5,12,page-blocks,35,5,0.2911645529263619,0.2705086436350429,0.9364190012180268,0.9269005847953217
6.5,12,page-blocks,35,5,0.335487789938095,0.3134644048187195,0.9337393422655298,0.9407894736842105
6.5,12,page-blocks,35,5,0.31273404566713453,0.30154404861674017,0.9381091617933723,0.9254930606281958
6.5,13,page-blocks,35,5,0.3261752370342243,0.31927346580811927,0.9342265529841657,0.9444444444444444
6.5,13,page-blocks,35,5,0.2972943868176229,0.3036796121113307,0.9386114494518879,0.9276315789473685
6.5,13,page-blocks,35,5,0.3180280532677244,0.3062794958636389,0.9339829476248478,0.9400584795321637
6.5,13,page-blocks,35,5,0.3205427385583029,0.3160363247863248,0.9376218323586745,0.929145361577794
6.5,14,page-blocks,35,5,0.30395050304366367,0.3107923954738221,0.9395858708891596,0.9444444444444444
6.5,14,page-blocks,35,5,0.30710844500338663,0.2923846370647467,0.9415347137637028,0.9327485380116959
6.5,14,page-blocks,35,5,0.31277558757194684,0.3168869707550003,0.9364190012180268,0.9488304093567251
6.5,14,page-blocks,35,5,0.3194460820073478,0.2861680209273792,0.942495126705653,0.9298758217677137
6.5,15,page-blocks,35,5,0.31855984280476785,0.31484642826068043,0.9378806333739342,0.9437134502923976
6.5,15,page-blocks,35,5,0.3150238311771628,0.2939106234947819,0.9398294762484775,0.9378654970760234
6.5,15,page-blocks,35,5,0.3305418076073747,0.3237158116873715,0.9388550548112058,0.9444444444444444
6.5,15,page-blocks,35,5,0.3195528560046862,0.3075739644970414,0.9417641325536062,0.9306062819576333
6.5,16,page-blocks,35,5,0.30267571595252785,0.3125416995594489,0.9334957369062119,0.9400584795321637
6.5,16,page-blocks,35,5,0.28663197910322796,0.27674383301707783,0.9366626065773447,0.9276315789473685
6.5,16,page-blocks,35,5,0.30106892206892205,0.30519405367654395,0.9327649208282582,0.9385964912280702
6.5,16,page-blocks,35,5,0.30783486954068245,0.28609932186544107,0.9368908382066277,0.9233016800584368
6.5,17,page-blocks,35,5,0.2957649757751969,0.2934375,0.9347137637028015,0.9385964912280702
6.5,17,page-blocks,35,5,0.28031131059096603,0.27509238728750923,0.9366626065773447,0.9298245614035088
6.5,17,page-blocks,35,5,0.2969204628894908,0.2930935154506728,0.9337393422655298,0.9422514619883041
6.5,17,page-blocks,35,5,0.29603112258257586,0.28846064079649025,0.9381091617933723,0.929145361577794
6.5,18,page-blocks,35,5,0.3128039373261221,0.32658624104168654,0.9352009744214372,0.9437134502923976
6.5,18,page-blocks,35,5,0.29139423698152217,0.26876304979071775,0.9371498172959805,0.9261695906432749
6.5,18,page-blocks,35,5,0.2924344261484265,0.30270806729221034,0.9327649208282582,0.9415204678362573
6.5,18,page-blocks,35,5,0.31496106929986256,0.3079569313351914,0.9388401559454191,0.9284149013878744
6.5,19,page-blocks,35,5,0.31007402065354184,0.3219021786209287,0.9354445797807551,0.9415204678362573
6.5,19,page-blocks,35,5,0.324721384813064,0.309057665843758,0.9378806333739342,0.9320175438596491
6.5,19,page-blocks,35,5,0.3074364131175299,0.33684023915461625,0.9334957369062119,0.9437134502923976
6.5,19,page-blocks,35,5,0.32184106746028246,0.29129442500416575,0.939327485380117,0.9254930606281958
6.5,20,page-blocks,35,5,0.3179510753695075,0.31919869268480244,0.9303288672350791,0.9407894736842105
6.5,20,page-blocks,35,5,0.2967218674591131,0.2868946463654224,0.9356881851400731,0.9239766081871345
6.5,20,page-blocks,35,5,0.31554029726529775,0.3035022035022035,0.9320341047503045,0.9371345029239766
6.5,20,page-blocks,35,5,0.3095426806062832,0.31888638050737916,0.9334795321637427,0.9306062819576333
6.5,21,page-blocks,35,5,0.3106683648941417,0.31161418722012935,0.9356881851400731,0.939327485380117
6.5,21,page-blocks,35,5,0.28006523049104803,0.2671917642007803,0.9373934226552985,0.9254385964912281
6.5,21,page-blocks,35,5,0.3177958624035385,0.2856496753860073,0.9342265529841657,0.9415204678362573
6.5,21,page-blocks,35,5,0.3069737481672741,0.3021856443898504,0.9378654970760234,0.9320672023374726
6.5,22,page-blocks,35,5,0.3215528707420307,0.34397500976181183,0.9400730816077953,0.9451754385964912
6.5,22,page-blocks,35,5,0.341428443519744,0.3052104268620577,0.941047503045067,0.9305555555555556
6.5,22,page-blocks,35,5,0.3184472019607165,0.34025391360482005,0.9386114494518879,0.9495614035087719
6.5,22,page-blocks,35,5,0.33839111095540514,0.2932869880610548,0.9434697855750487,0.9335281227173119
6.5,23,page-blocks,35,5,0.30589828923174417,0.3145145145145145,0.9347137637028015,0.9422514619883041
6.5,23,page-blocks,35,5,0.2912460811992227,0.2765189134483778,0.9373934226552985,0.9247076023391813
6.5,23,page-blocks,35,5,0.30438052388538284,0.30342799139618626,0.9327649208282582,0.9422514619883041
6.5,23,page-blocks,35,5,0.31504086877090803,0.3054084466863769,0.9366471734892787,0.929145361577794
6.5,24,page-blocks,35,5,0.3061840111014418,0.3038500111433029,0.9378806333739342,0.9451754385964912
6.5,24,page-blocks,35,5,0.31323887848199233,0.2969701747470766,0.9398294762484775,0.9334795321637427
6.5,24,page-blocks,35,5,0.3078877908777436,0.33309081168737154,0.9366626065773447,0.9466374269005848
6.5,24,page-blocks,35,5,0.31544830828350434,0.2919056974459725,0.942495126705653,0.9298758217677137
6.5,25,page-blocks,35,5,0.3155154296498038,0.3070735524256651,0.9371498172959805,0.9415204678362573
6.5,25,page-blocks,35,5,0.30920537624759825,0.2958420188715346,0.9400730816077953,0.935672514619883
6.5,25,page-blocks,35,5,0.31023640030461785,0.3289956811695942,0.9371498172959805,0.9451754385964912
6.5,25,page-blocks,35,5,0.315795576190909,0.3098578609734423,0.9410331384015594,0.9298758217677137
6.5,26,page-blocks,35,5,0.31607975203149874,0.3061772928126973,0.9344701583434836,0.9385964912280702
6.5,26,page-blocks,35,5,0.302724023657826,0.2950906016993237,0.9361753958587089,0.929093567251462
6.5,26,page-blocks,35,5,0.3278226752007015,0.313351583887368,0.933252131546894,0.9415204678362573
6.5,26,page-blocks,35,5,0.32341790715658314,0.3105335840629958,0.9378654970760234,0.9284149013878744
